time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_big_chance_missed,statistics_hit_woodwork,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_saved_shots_from_inside_the_box,statistics_penalty_won,statistics_penalty_conceded,statistics_clearance_off_line,player_captain,statistics_punches,statistics_goals_prevented,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_goal,statistics_last_man_tackle,statistics_penalty_miss
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Tomás Pochettino,7,M,FALSE,69,63,1,1,1,2,0,NA,77,84,7.1,6,1,0,0,10,0,0,1,0,1,0,1,1,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Yago Pikachu,22,M,FALSE,24,22,2,2,2,0,0,NA,65,32,7.2,2,1,0,0,3,1,1,NA,0,NA,0,0,0,0,NA,0,0,2,NA,NA,0,NA,0,NA,0,NA,NA,0,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Calebe,10,M,FALSE,20,17,0,0,7,0,3,NA,65,37,9.4,5,2,0,0,6,5,5,NA,0,2,0,0,1,0,1,2,2,2,NA,NA,0,NA,0,NA,0,NA,NA,0,1.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Moisés,21,M,FALSE,29,27,2,2,10,1,0,NA,80,55,7.9,6,1,0,0,12,11,7,1,0,3,0,0,0,0,1,1,0,1,NA,NA,1,1,0,NA,0,NA,NA,0,0.25,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Juan Martín Lucero,9,F,FALSE,15,14,1,1,1,1,0,NA,65,21,6.4,5,0,0,0,4,0,0,NA,1,NA,0,1,0,0,NA,1,0,0,NA,NA,0,NA,0,NA,0,1,NA,0,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Luquinhas,18,M,TRUE,11,8,1,0,1,0,0,NA,28,13,6.5,4,0,0,2,4,0,0,NA,0,1,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Marinho,11,M,TRUE,5,3,0,0,2,0,0,NA,28,12,6.6,3,1,0,0,3,3,2,NA,1,NA,0,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Thiago Galhardo,91,F,TRUE,12,8,0,0,2,0,1,NA,28,14,7.3,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,1,1,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Kauan Rodrigues,37,M,TRUE,12,10,1,0,1,1,1,NA,16,19,6.6,3,0,0,0,1,0,0,NA,0,NA,0,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Kervin Andrade,77,M,TRUE,7,7,0,0,1,0,0,NA,13,11,6.8,1,0,0,0,2,1,1,NA,2,2,0,1,0,0,NA,0,0,0,NA,NA,1,1,0,NA,0,NA,NA,0,0,0.35,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Gonzalo Escobar,33,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Marcelo Benevenuto,5,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Titi,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Zé Welison,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Imanol Machuca,39,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,3,home,Fortaleza,Iguatu,Estádio Castelão,"Cearense, Série A",3,1,Juan Pablo Vojvoda,Flávio Araújo,Pedro Rocha,32,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,João Ricardo,1,G,FALSE,9,9,0,0,0,0,0,0,90,11,6.4,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Dudu,20,D,FALSE,62,53,2,0,8,2,2,NA,89,84,7.2,9,7,3,1,10,5,4,1,1,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Emanuel Brítez,19,D,FALSE,66,61,2,0,6,4,1,NA,90,92,7.2,10,0,0,2,6,0,0,2,2,NA,5,3,0,2,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Titi,4,D,FALSE,70,64,4,4,1,1,1,NA,90,81,6.4,6,0,0,1,5,0,0,NA,1,NA,1,2,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Gonzalo Escobar,33,D,FALSE,58,48,1,0,2,3,0,NA,90,73,6.7,7,4,1,1,11,2,1,2,1,NA,0,1,0,1,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Tomás Pochettino,7,M,FALSE,85,74,6,2,4,1,1,NA,90,113,8.4,13,5,2,0,8,0,0,3,1,1,1,3,1,2,NA,1,1,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Zé Welison,17,M,FALSE,77,71,5,3,3,0,0,NA,81,88,7.1,7,1,1,0,5,0,0,NA,2,NA,0,0,0,0,NA,1,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0.29,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Marinho,11,M,FALSE,21,17,2,1,5,0,1,NA,81,44,7.4,8,1,0,4,14,6,3,NA,2,1,0,0,0,0,NA,1,0,2,NA,NA,0,NA,1,NA,0,NA,1,0,0.37,0.15,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Calebe,10,M,FALSE,18,18,0,0,3,0,0,NA,49,27,6.4,4,0,0,0,6,4,2,NA,1,1,0,2,0,0,1,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Pedro Rocha,32,M,FALSE,11,8,0,0,2,0,0,NA,49,17,6.5,4,1,0,0,5,4,2,NA,0,NA,0,2,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Thiago Galhardo,91,F,FALSE,26,19,1,1,7,1,4,NA,90,39,7.3,11,3,0,1,7,1,1,NA,0,1,2,0,0,0,1,0,0,NA,NA,NA,0,NA,1,NA,0,NA,NA,0,0,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Kervin Andrade,77,M,TRUE,13,11,1,1,4,0,0,NA,51,20,6.4,5,1,1,0,8,1,1,NA,3,NA,0,2,1,0,1,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0.09,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Juan Martín Lucero,9,M,TRUE,10,8,0,0,2,0,1,NA,51,16,6.9,5,0,0,1,5,2,1,NA,2,NA,0,0,2,0,NA,1,1,NA,NA,NA,0,NA,2,NA,0,NA,NA,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Luquinhas,18,M,TRUE,5,4,0,0,2,0,1,NA,19,9,6.5,2,0,0,1,4,0,0,NA,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Moisés,21,M,TRUE,5,4,0,0,0,0,0,NA,19,7,6.7,0,0,0,0,1,0,0,NA,0,NA,0,1,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Yago Pikachu,22,D,TRUE,2,2,0,0,0,1,0,NA,10,4,6.5,1,0,0,0,1,0,0,NA,1,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Guilherme Moura da Fonseca,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Tomás Cardona,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Lucas Sasha,88,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Pedro Augusto,28,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Kauan Rodrigues,37,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,4,home,Fortaleza,América-RN,Estádio Castelão,Copa do Nordeste,2,1,Juan Pablo Vojvoda,Marquinhos Santos,Imanol Machuca,39,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,João Ricardo,1,G,FALSE,8,7,1,0,0,0,0,3,90,8,6.7,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Tinga,2,D,FALSE,71,52,7,2,8,1,0,NA,90,87,6.8,21,5,2,2,11,0,0,1,5,2,4,1,0,0,1,0,0,3,NA,NA,0,NA,0,NA,0,1,NA,0,0.46,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Emanuel Brítez,19,D,FALSE,68,65,4,3,5,1,0,NA,90,83,7,1,0,0,1,6,0,0,2,2,NA,0,1,2,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Tomás Cardona,25,D,FALSE,81,72,4,1,7,1,0,NA,90,97,7.2,11,0,0,1,4,0,0,2,1,NA,7,2,0,0,NA,1,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Bruno Pacheco,6,D,FALSE,70,53,5,3,8,2,0,NA,90,92,7.2,17,8,1,1,10,4,4,1,3,NA,1,1,1,0,1,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Zé Welison,17,M,FALSE,50,48,2,2,8,0,0,NA,77,61,6.9,1,0,0,2,7,1,0,2,2,NA,1,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Kauan Rodrigues,37,M,FALSE,59,52,8,4,6,2,1,NA,90,68,7,5,0,0,1,8,0,0,3,1,NA,1,0,2,0,NA,0,0,0,NA,NA,0,NA,0,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Yago Pikachu,22,M,FALSE,15,15,2,2,2,0,2,NA,65,24,7,2,1,1,1,7,0,0,2,1,NA,0,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Luquinhas,18,M,FALSE,20,18,0,0,4,0,2,NA,65,32,6.4,5,2,1,0,12,1,0,NA,1,1,0,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Moisés,21,M,FALSE,22,17,0,0,4,0,0,NA,49,41,6.4,8,2,0,1,12,9,4,1,0,1,0,0,0,0,2,0,0,0,NA,NA,0,NA,1,NA,0,NA,NA,0,0,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Thiago Galhardo,91,F,FALSE,12,9,0,0,3,0,1,NA,82,19,6.5,5,0,0,1,7,0,0,NA,0,1,0,1,0,0,2,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Imanol Machuca,39,M,TRUE,19,13,0,0,4,0,0,NA,54,32,7.6,6,3,0,2,9,5,4,NA,0,NA,0,0,0,1,NA,1,1,0,NA,NA,0,NA,1,NA,0,NA,NA,0,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Kervin Andrade,77,M,TRUE,9,5,2,0,5,0,0,NA,38,21,6.6,4,0,0,0,6,2,1,1,1,NA,0,2,1,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Juan Martín Lucero,9,F,TRUE,3,3,0,0,1,1,0,NA,38,6,6.8,2,0,0,1,2,0,0,NA,0,1,0,0,0,0,NA,0,0,1,NA,NA,0,NA,1,NA,0,NA,NA,0,0.09,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Tomás Pochettino,7,M,TRUE,16,13,0,0,1,0,0,NA,25,23,6.4,5,2,0,1,5,2,0,NA,1,NA,0,0,0,0,1,0,0,1,NA,NA,0,NA,0,NA,0,NA,NA,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Marinho,11,M,TRUE,3,2,0,0,2,0,1,NA,21,7,6.3,1,1,0,0,3,0,0,NA,1,NA,0,2,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,5,away,Ferroviário,Fortaleza,Estadio Presidente Vargas,"Cearense, Série A",1,1,Ranielle Ribeiro,Juan Pablo Vojvoda,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
