time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_big_chance_missed,statistics_hit_woodwork,statistics_penalty_miss,statistics_penalty_conceded,statistics_penalty_won,statistics_punches,statistics_goals_prevented,statistics_last_man_tackle,statistics_clearance_off_line,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_save
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Gabriel Silva,59,M,FALSE,NA,17,11,1,0,6,0,2,NA,NA,90,31,7.1,12,3,2,3,13,2,2,NA,2,1,3,0,1,0,NA,2,0,0,NA,NA,0,NA,0,NA,0,0,0.2,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Franco Cristaldo,19,M,FALSE,NA,20,17,1,1,9,0,3,NA,NA,66,33,7.4,4,1,1,4,16,3,3,NA,1,1,2,2,0,0,NA,1,0,0,NA,NA,0,NA,0,NA,0,0,0.04,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Guilherme,11,M,FALSE,NA,18,10,1,1,7,1,1,NA,NA,66,35,7.3,10,2,1,4,10,5,3,3,0,NA,2,0,0,0,NA,1,0,0,NA,NA,0,NA,0,NA,0,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Diego Souza,29,F,FALSE,TRUE,21,11,2,1,9,0,1,NA,NA,75,28,7.1,17,0,0,6,11,2,2,NA,1,1,5,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.02,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Bitello,39,M,TRUE,NA,9,5,1,0,3,1,1,NA,NA,30,16,6.8,8,1,0,1,7,1,0,1,0,NA,0,0,0,0,2,1,0,0,NA,NA,0,NA,0,NA,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Ferreira,10,M,TRUE,NA,12,9,0,0,3,0,0,NA,NA,30,20,6.8,3,0,0,2,5,3,2,NA,2,2,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Fábio,2,D,TRUE,NA,9,7,1,0,2,0,0,NA,NA,21,12,7.1,2,1,1,1,1,1,1,NA,0,2,0,0,0,0,NA,0,0,0,NA,NA,1,NA,0,NA,0,0,0,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Everton Galdino,13,F,TRUE,NA,5,4,0,0,3,0,0,NA,NA,21,10,7.8,3,0,0,4,6,2,2,NA,0,1,1,0,0,0,NA,1,1,1,NA,NA,0,NA,0,NA,0,0,0.33,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Thiago Santos,5,M,TRUE,NA,2,1,1,0,4,1,1,NA,NA,8,3,6.7,1,0,0,0,0,0,0,NA,0,NA,2,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Adriel,31,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Cuiabano,54,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Bruno Alves,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Jaminton Campaz,7,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Pedro Lucas,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Gustavinho,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,4,away,São José,Grêmio,Estadio do Passo d'Areia,Gaúcho,0,1,Rogério Zimmermann,Renato Portaluppi,Darlan,37,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Brenno,1,G,FALSE,NA,15,15,0,0,1,0,0,NA,0,90,16,7,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,NA,0,0,NA,3,0,0,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Fábio,2,D,FALSE,NA,64,56,2,1,2,3,0,NA,NA,90,72,6.5,12,2,1,4,16,1,0,1,3,NA,0,4,1,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Bruno Alves,34,D,FALSE,NA,95,91,3,0,6,1,2,NA,NA,90,105,7.2,7,0,0,1,6,1,1,NA,0,NA,4,1,1,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Walter Kannemann,4,D,FALSE,TRUE,100,95,2,1,2,2,1,NA,NA,90,113,7.2,5,0,0,1,7,0,0,NA,1,NA,2,1,1,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Reinaldo,22,D,FALSE,NA,83,64,8,0,6,2,1,NA,NA,90,107,7.9,17,5,2,1,10,3,2,3,1,1,2,1,0,0,2,1,0,NA,NA,NA,0,NA,0,NA,0,0,0.02,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Bitello,39,M,FALSE,NA,73,66,2,1,2,0,0,NA,NA,90,93,6.8,10,1,0,0,4,1,1,NA,1,NA,0,1,0,0,1,0,0,2,NA,NA,0,NA,0,NA,0,0,0.56,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Felipe Carballo,8,M,FALSE,NA,66,59,4,1,5,1,0,NA,NA,60,75,7,8,0,0,0,4,2,1,1,0,NA,0,1,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0.01,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Pepê,23,M,FALSE,NA,88,80,7,4,17,0,2,NA,NA,90,112,8.7,9,1,0,1,8,5,5,1,1,1,6,1,0,0,NA,1,1,1,NA,NA,0,NA,0,NA,0,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Ferreira,10,M,FALSE,NA,49,42,2,1,10,0,1,NA,NA,90,88,9.4,12,4,4,1,12,15,10,NA,0,4,0,0,0,0,1,2,1,2,NA,NA,0,1,0,NA,0,0,0.2,1.01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Franco Cristaldo,19,M,FALSE,NA,50,44,4,4,8,0,3,NA,NA,81,67,7.5,9,3,1,2,6,4,2,2,0,3,3,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,1,0,0,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Luis Suárez,9,F,FALSE,NA,29,22,1,1,3,0,1,NA,NA,90,40,7.3,12,3,1,0,8,7,2,NA,1,2,0,1,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.23,0.11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Gabriel Silva,59,M,TRUE,NA,19,15,0,0,3,0,1,NA,NA,40,31,6.9,4,0,0,0,7,1,1,NA,1,NA,0,1,1,0,NA,1,0,NA,NA,NA,0,NA,0,NA,0,0,0.28,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Thiago Santos,5,M,TRUE,NA,20,19,1,0,1,1,0,NA,NA,18,25,6.6,2,0,0,0,3,0,0,1,0,NA,0,1,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Gustavinho,17,M,TRUE,NA,3,2,0,0,0,0,0,NA,NA,8,5,6.4,2,0,0,0,2,0,0,1,0,NA,0,1,0,0,1,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Mathias Villasanti,20,M,TRUE,NA,4,2,0,0,0,0,0,NA,NA,8,5,6.4,2,0,0,1,2,0,0,NA,1,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Diego Souza,29,F,TRUE,NA,2,2,0,0,0,0,0,NA,NA,8,3,6.5,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Gabriel Grando,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Diogo Barbosa,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Bruno Uvini,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Gustavo Martins,53,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Lucas Silva,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Everton Galdino,13,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,5,away,Esportivo,Grêmio,Estadio Parque Esportivo Montanha dos Vinhedos,Gaúcho,0,2,NA,Renato Portaluppi,Thaciano,28,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Brenno,1,G,FALSE,NA,19,16,6,4,0,0,0,NA,4,90,21,7.3,5,0,0,0,0,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Fábio,2,D,FALSE,NA,39,34,1,0,8,1,1,NA,NA,73,53,7.2,7,1,0,2,10,3,2,2,1,NA,0,1,0,0,1,0,0,1,NA,NA,0,NA,1,NA,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Bruno Uvini,15,D,FALSE,NA,11,9,2,1,3,0,0,NA,NA,19,14,7.6,1,0,0,0,0,0,0,1,0,NA,0,0,0,0,NA,1,1,0,NA,NA,0,NA,0,NA,0,0,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Walter Kannemann,4,D,FALSE,TRUE,41,34,6,2,2,2,0,NA,NA,90,47,7.1,7,0,0,3,9,0,0,2,1,NA,1,1,1,1,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Diogo Barbosa,6,D,FALSE,NA,46,39,3,2,5,0,3,NA,NA,90,59,7.2,10,2,0,0,6,2,2,NA,0,1,0,2,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Felipe Carballo,8,M,FALSE,NA,62,58,2,2,11,0,2,NA,NA,90,74,7.7,5,1,1,1,7,3,3,3,1,2,1,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.06,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Pepê,23,M,FALSE,NA,41,38,1,1,9,0,4,NA,NA,73,56,7.3,7,1,1,2,12,2,1,2,1,1,2,0,2,0,1,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Bitello,39,M,FALSE,NA,41,35,1,1,5,0,0,NA,NA,90,60,7,9,1,1,2,10,0,0,1,0,1,0,1,1,0,1,0,0,0,NA,NA,0,1,0,NA,0,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Franco Cristaldo,19,M,FALSE,NA,48,39,4,2,5,0,2,NA,NA,83,63,8.4,15,2,0,0,3,1,0,1,1,2,0,0,0,0,NA,2,0,1,NA,NA,1,NA,0,NA,0,0,0.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Ferreira,10,M,FALSE,NA,36,25,1,1,11,0,3,NA,NA,73,55,7.4,13,2,0,1,7,4,3,NA,1,NA,1,1,0,0,1,0,0,2,NA,NA,0,NA,1,NA,0,0,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Luis Suárez,9,F,FALSE,NA,35,27,1,1,7,0,1,NA,NA,90,56,9.3,13,1,1,1,8,2,1,1,0,3,3,0,0,1,NA,2,2,1,NA,NA,0,NA,1,NA,0,0,0.56,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Gustavo Martins,53,D,TRUE,NA,50,38,7,1,7,0,0,NA,NA,76,61,6.9,7,0,0,1,5,0,0,2,1,NA,2,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Thiago Santos,5,M,TRUE,NA,21,18,2,1,4,0,0,NA,NA,22,23,6.7,1,0,0,0,2,1,1,NA,1,NA,0,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Gabriel Silva,59,M,TRUE,NA,5,3,1,0,2,0,1,NA,NA,22,10,6.5,2,0,0,2,4,1,1,1,1,NA,0,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Thaciano,28,D,TRUE,NA,8,8,0,0,2,1,0,NA,NA,22,13,6.7,0,0,0,0,3,0,0,1,0,NA,1,1,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Diego Souza,29,M,TRUE,NA,7,5,1,0,0,0,0,NA,NA,12,7,6.5,1,0,0,1,2,0,0,NA,1,NA,0,0,1,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Adriel,31,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,6,home,Grêmio,Aimoré,Arena do Grêmio,Gaúcho,3,0,Renato Portaluppi,NA,Cuiabano,54,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
