time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_saved_shots_from_inside_the_box,statistics_big_chance_missed,statistics_penalty_won,statistics_good_high_claim,statistics_hit_woodwork,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_clearance_off_line,statistics_own_goals,statistics_error_lead_to_a_goal,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Carlos Eduardo,37,M,FALSE,NA,16,10,1,1,6,NA,4,NA,72,35,6.7,14,3,NA,2,7,3,1,1,2,1,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Lucas Lima,20,M,FALSE,NA,45,34,6,3,7,NA,2,NA,90,59,7,16,1,NA,NA,5,2,2,1,2,1,NA,1,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Dudu,7,M,FALSE,NA,21,19,6,6,4,NA,3,NA,77,42,7,16,10,2,NA,3,3,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Miguel Borja,9,F,FALSE,NA,16,11,1,1,3,1,1,NA,90,26,7.4,7,1,NA,7,8,1,1,1,1,NA,1,NA,NA,1,NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Bruno Henrique,19,M,TRUE,NA,19,18,2,2,NA,NA,NA,NA,28,19,6.5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Felipe Pires,27,M,TRUE,NA,8,7,NA,NA,3,NA,1,NA,18,11,6.8,1,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Gustavo Scarpa,14,M,TRUE,NA,9,7,1,NA,1,NA,1,NA,13,12,6.5,3,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Weverton,21,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Edu Dracena,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Marcos Rocha,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Jean,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Antônio Carlos,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Victor Luis,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Thiago Santos,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Zé Rafael,8,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,3,away,São Caetano,Palmeiras,Anacleto Campanella,Paulista Série A1,0,2,Edson Vieira,Abel Ferreira,Deyverson,16,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Weverton,21,G,FALSE,NA,19,14,15,10,NA,NA,NA,1,90,23,7.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Marcos Rocha,2,D,FALSE,NA,63,51,8,5,6,3,1,NA,90,88,7.6,18,3,1,NA,1,1,1,1,1,1,2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Antônio Carlos,25,D,FALSE,NA,50,45,10,5,4,8,1,NA,90,63,7.4,5,NA,NA,1,1,NA,NA,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Edu Dracena,3,D,FALSE,TRUE,61,54,7,2,1,NA,NA,NA,90,66,6.8,7,NA,NA,3,3,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Victor Luis,26,D,FALSE,NA,41,36,6,2,5,1,1,NA,90,63,6.9,10,NA,NA,2,6,1,1,NA,3,1,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Thiago Santos,5,M,FALSE,NA,57,46,5,1,7,1,1,NA,90,74,6.7,13,NA,NA,3,12,2,1,4,6,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Moisés,10,M,FALSE,NA,51,41,5,2,8,NA,3,NA,75,64,7.2,12,NA,NA,2,4,1,1,1,NA,3,3,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Felipe Pires,27,M,FALSE,NA,44,35,1,1,7,NA,2,NA,90,67,7.3,24,NA,NA,1,8,7,3,NA,2,2,2,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Raphael Veiga,23,M,FALSE,NA,31,26,1,NA,NA,NA,NA,NA,66,44,6.5,12,5,1,4,7,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Dudu,7,M,FALSE,NA,15,13,2,1,4,NA,2,NA,45,29,6.7,6,1,NA,1,5,2,1,1,1,NA,NA,NA,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Deyverson,16,F,FALSE,NA,30,18,3,1,11,2,3,NA,90,44,6.8,19,NA,NA,4,9,NA,NA,NA,2,1,7,2,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Gustavo Scarpa,14,M,TRUE,NA,20,17,NA,NA,3,NA,NA,NA,45,26,7.3,4,1,NA,NA,NA,1,1,2,NA,2,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Lucas Lima,20,M,TRUE,NA,17,15,NA,NA,1,NA,1,NA,24,21,6.1,3,NA,NA,NA,4,NA,NA,NA,1,1,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Bruno Henrique,19,M,TRUE,NA,14,14,1,1,NA,NA,NA,NA,15,19,7,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Fernando Prass,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Jean,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Felipe Melo,30,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Gustavo Gómez,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Diogo Barbosa,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Luan Garcia,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Mayke,12,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Zé Rafael,8,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,4,away,Oeste,Palmeiras,Arena Barueri,Paulista Série A1,0,1,Vinícius Aparecido Pereira de Santana Campos,Abel Ferreira,Miguel Borja,9,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Weverton,21,G,FALSE,NA,11,11,2,2,NA,NA,NA,3,90,24,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Mayke,12,D,FALSE,NA,57,50,4,2,3,1,1,NA,90,75,7.1,16,4,NA,2,5,NA,NA,3,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Luan Garcia,13,D,FALSE,NA,53,48,9,7,5,2,NA,NA,90,65,7.2,7,NA,NA,1,2,3,3,1,1,1,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Gustavo Gómez,15,D,FALSE,NA,56,49,6,1,9,3,1,NA,90,68,7.4,8,1,NA,4,4,NA,NA,NA,NA,NA,6,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Diogo Barbosa,6,D,FALSE,NA,62,51,5,1,6,1,NA,NA,90,97,7.1,20,8,2,2,6,3,2,4,1,NA,1,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Felipe Melo,30,M,FALSE,NA,48,39,8,5,7,NA,NA,NA,90,54,6.5,9,NA,NA,2,7,NA,NA,1,4,1,5,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Bruno Henrique,19,M,FALSE,TRUE,69,63,7,5,3,NA,1,NA,71,79,7,8,1,NA,NA,3,NA,NA,NA,3,1,1,NA,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Carlos Eduardo,37,M,FALSE,NA,8,5,NA,NA,5,NA,2,NA,45,25,6.4,9,2,NA,2,6,2,1,1,NA,NA,1,NA,1,1,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Lucas Lima,20,M,FALSE,NA,84,74,5,3,3,NA,NA,NA,90,93,7.3,12,2,2,NA,3,2,2,NA,NA,5,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Dudu,7,M,FALSE,NA,31,22,3,2,9,NA,7,NA,90,75,9.1,31,22,7,1,3,3,2,NA,NA,8,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Miguel Borja,9,F,FALSE,NA,10,6,NA,NA,1,NA,NA,NA,60,15,6.4,5,NA,NA,3,7,NA,NA,NA,4,1,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Felipe Pires,27,M,TRUE,NA,30,27,NA,NA,5,NA,2,NA,45,43,6.9,6,1,NA,NA,2,2,2,NA,NA,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Deyverson,16,F,TRUE,NA,4,4,NA,NA,2,NA,1,NA,28,11,6.5,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Gustavo Scarpa,14,M,TRUE,NA,11,9,2,1,2,NA,NA,NA,19,20,7.1,6,3,1,1,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,5,home,Palmeiras,Corinthians,Allianz Parque,Paulista Série A1,0,1,Abel Ferreira,Ramón Díaz,Jailson,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
