time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_total_offside,statistics_hit_woodwork,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_big_chance_created,statistics_big_chance_missed,statistics_error_lead_to_a_goal,statistics_penalty_won,statistics_penalty_miss,statistics_good_high_claim,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_goal,statistics_clearance_off_line,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_penalty_shootout_save,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists,statistics_penalty_shootout_miss,statistics_own_goals
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Guilherme Camacho,20,M,FALSE,NA,71,62,4,3,5,1,NA,NA,NA,85,87,7.5,10,1,NA,1,4,NA,NA,1,3,NA,1,NA,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Gustavo Silva,19,M,FALSE,NA,16,13,NA,NA,4,NA,2,NA,NA,74,30,7.3,8,3,NA,NA,2,2,2,NA,1,1,NA,1,NA,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Juan Cazares,10,M,FALSE,NA,63,49,6,5,5,NA,NA,NA,NA,90,89,7.6,26,5,1,NA,7,6,4,1,NA,3,NA,2,1,NA,NA,3,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Mateus Vital,22,M,FALSE,NA,49,45,NA,NA,3,NA,NA,NA,NA,81,69,8.8,7,3,2,2,3,3,3,NA,NA,2,NA,1,NA,NA,NA,NA,6,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Jô,77,F,FALSE,NA,25,17,NA,NA,6,1,1,NA,NA,90,33,7.1,11,NA,NA,NA,3,1,NA,NA,1,1,5,1,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Xavier,39,M,TRUE,NA,13,10,2,1,1,NA,1,NA,NA,16,14,6.7,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Léo Natel,18,M,TRUE,NA,7,6,NA,NA,1,1,NA,NA,NA,16,9,6.6,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Everaldo,37,M,TRUE,NA,4,4,NA,NA,1,NA,NA,NA,NA,9,5,6.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Marllon,25,D,TRUE,NA,3,3,1,1,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Victor Cantillo,24,M,TRUE,NA,8,8,1,1,NA,NA,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Walter,27,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Michel Macedo,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Raul Gustavo,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Éderson,15,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Gabriel Pereira,38,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Ángelo Araos,21,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,3,home,Corinthians,Sport Recife,Neo Química Arena,Brasileirão Série A,3,0,Ramón Díaz,Pepa,Luan,7,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Cássio,12,G,FALSE,TRUE,32,20,19,7,NA,NA,NA,2,3,90,39,6.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Fagner,23,D,FALSE,NA,45,36,7,3,6,1,2,NA,NA,90,94,6.9,22,9,2,2,6,2,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Bruno Méndez,14,D,FALSE,NA,55,40,9,1,5,1,NA,NA,NA,90,67,6.6,16,NA,NA,4,6,2,1,4,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Gil,4,D,FALSE,NA,65,54,5,NA,12,4,1,NA,NA,90,80,7.5,11,NA,NA,1,1,NA,NA,NA,NA,2,7,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Fábio Santos,26,D,FALSE,NA,55,44,2,1,9,3,1,NA,NA,90,88,6.9,16,3,1,4,6,1,NA,5,NA,2,7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Gabriel Girotto,5,M,FALSE,NA,61,51,3,3,14,NA,4,NA,NA,90,83,7.6,13,NA,NA,2,5,2,2,3,NA,NA,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Ramiro,8,M,FALSE,NA,72,53,11,5,4,1,NA,NA,NA,80,88,6.7,23,NA,NA,1,7,1,NA,2,3,1,3,2,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Gustavo Silva,19,M,FALSE,NA,17,15,1,1,2,NA,NA,NA,NA,45,25,6.7,5,1,NA,2,4,1,1,2,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Juan Cazares,10,M,FALSE,NA,30,25,NA,NA,4,NA,1,NA,NA,64,47,6.9,13,3,NA,1,3,4,3,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Mateus Vital,22,M,FALSE,NA,18,15,1,NA,5,NA,NA,NA,NA,45,27,6.8,8,NA,NA,1,3,3,2,NA,1,1,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Jô,77,F,FALSE,NA,18,13,NA,NA,4,NA,1,NA,NA,64,23,6.5,8,NA,NA,1,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Léo Natel,18,M,TRUE,NA,15,8,NA,NA,3,1,NA,NA,NA,45,24,7,11,4,NA,3,4,NA,NA,NA,1,1,1,NA,2,1,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Rómulo Otero,11,M,TRUE,NA,24,18,4,2,7,NA,2,NA,NA,45,40,6.2,14,2,NA,1,11,6,2,NA,3,NA,2,1,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Everaldo,37,M,TRUE,NA,8,7,NA,NA,4,NA,1,NA,NA,26,15,6.6,3,NA,NA,NA,2,3,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Luan,7,M,TRUE,NA,24,21,1,NA,2,1,NA,NA,NA,26,30,6.7,5,NA,NA,NA,2,2,2,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Gabriel Pereira,38,M,TRUE,NA,7,5,2,2,2,NA,1,NA,NA,10,13,6.3,5,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Walter,27,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Michel Macedo,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Marllon,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Raul Gustavo,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Guilherme Camacho,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Xavier,39,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,4,home,Corinthians,Red Bull Bragantino,Neo Química Arena,Brasileirão Série A,0,2,Ramón Díaz,NA,Victor Cantillo,24,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Cássio,12,G,FALSE,TRUE,18,10,12,4,1,1,NA,3,5,90,28,7.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Fagner,23,D,FALSE,NA,44,30,10,4,11,NA,3,NA,NA,90,88,8.2,30,14,5,NA,3,3,3,2,3,4,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Bruno Méndez,14,D,FALSE,NA,45,36,5,1,5,NA,NA,NA,NA,90,54,6.3,11,NA,NA,3,5,NA,NA,NA,1,NA,2,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Gil,4,D,FALSE,NA,41,35,1,1,7,2,1,NA,NA,90,50,6.7,6,NA,NA,1,2,NA,NA,1,NA,NA,6,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Fábio Santos,26,D,FALSE,NA,37,28,3,NA,5,NA,NA,NA,NA,71,51,6.3,14,3,NA,1,3,NA,NA,1,1,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Gabriel Girotto,5,M,FALSE,NA,33,23,1,NA,5,NA,2,NA,NA,90,50,7,19,2,NA,2,6,1,1,1,2,NA,1,NA,1,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Victor Cantillo,24,M,FALSE,NA,49,42,10,9,9,1,5,NA,NA,82,64,7.1,8,1,1,1,6,2,1,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Gustavo Silva,19,M,FALSE,NA,10,9,NA,NA,2,1,2,NA,NA,62,28,6.2,11,5,NA,1,5,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Ángelo Araos,21,M,FALSE,NA,20,14,NA,NA,4,NA,4,NA,NA,71,33,6.3,14,4,NA,3,8,NA,NA,NA,2,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Mateus Vital,22,M,FALSE,NA,22,21,2,2,7,NA,4,NA,NA,82,42,6.4,10,4,NA,7,12,4,2,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Jô,77,F,FALSE,NA,20,16,1,NA,9,NA,NA,NA,NA,90,27,6.6,6,NA,NA,5,7,1,1,NA,3,2,8,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Gabriel Pereira,38,M,TRUE,NA,4,4,NA,NA,5,NA,2,NA,NA,28,12,7.2,3,1,NA,1,4,4,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Raul Gustavo,34,D,TRUE,NA,15,11,1,1,4,NA,NA,NA,NA,19,23,6.9,6,1,1,1,3,NA,NA,1,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Jonathan Cafú,28,F,TRUE,NA,9,8,1,1,1,NA,1,NA,NA,19,16,6.6,5,1,NA,NA,4,NA,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2021,5,away,Bahia,Corinthians,Arena Fonte Nova,Brasileirão Série A,2,1,Rogério Ceni,Ramón Díaz,Guilherme Camacho,20,M,TRUE,NA,12,9,2,1,NA,NA,NA,NA,NA,8,15,6.5,4,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
